Date,U_init,etp,prec,FC,WP,zr,dg,kc,area
2008-09-29,22,3.48,0.4,26,12,189.77,1.31,0.66,637200
2008-09-30,22,3.64,0,26,12,189.77,1.31,0.66,637200
2008-10-01,22,3.48,0,26,12,189.77,1.31,0.66,637200
2008-10-02,22,4.71,35.8,26,12,189.77,1.31,0.66,637200
2008-10-03,22,3.44,0,26,12,189.77,1.31,0.66,637200
2008-10-04,22,3.08,3,26,12,189.77,1.31,0.66,637200
2008-10-05,22,4.47,0,26,12,189.77,1.31,0.66,637200
2008-10-06,22,3.64,22,26,12,189.77,1.31,0.66,637200
2008-10-07,22,2.33,1.2,26,12,189.77,1.31,0.66,637200
2008-10-08,22,2.66,0,26,12,189.77,1.31,0.66,637200
2008-10-09,22,3.2,0,26,12,189.77,1.31,0.66,637200
2008-10-10,22,2.73,0,26,12,189.77,1.31,0.66,637200
2008-10-11,22,3.17,0,26,12,189.77,1.31,0.66,637200
2008-10-12,22,3.48,0.1,26,12,189.77,1.31,0.66,637200
2008-10-13,22,3.48,0,26,12,189.77,1.31,0.66,637200
2008-10-14,22,4.99,0,26,12,189.77,1.31,0.66,637200
2008-10-15,22,5.37,0,26,12,189.77,1.31,0.66,637200
2008-10-16,22,5.25,0,26,12,189.77,1.31,0.66,637200
2008-10-17,22,4.17,0,26,12,189.77,1.31,0.66,637200
2008-10-18,22,2.68,10.2,26,12,189.77,1.31,0.66,637200
2008-10-19,22,4.79,6.5,26,12,189.77,1.31,0.66,637200
2008-10-20,22,3.8,19,26,12,189.77,1.31,0.66,637200
2008-10-21,22,3.8,0.6,26,12,189.77,1.31,0.66,637200
2008-10-22,22,3.32,0.8,26,12,189.77,1.31,0.66,637200
2008-10-23,22,3.8,0,26,12,189.77,1.31,0.66,637200
2008-10-24,22,4.55,0,26,12,189.77,1.31,0.66,637200
2008-10-25,22,4.61,0,26,12,189.77,1.31,0.66,637200
2008-10-26,22,4.42,0,26,12,189.77,1.31,0.66,637200
2008-10-27,22,4.49,0,26,12,189.77,1.31,0.66,637200
2008-10-28,22,5.02,0,26,12,189.77,1.31,0.66,637200
2008-10-29,22,4.55,0,26,12,189.77,1.31,0.66,637200
2008-10-30,22,5.12,37.8,26,12,189.77,1.31,0.66,637200
2008-10-31,22,4.24,0,26,12,189.77,1.31,0.66,637200
2008-11-01,22,3.14,0,26,12,189.77,1.31,0.66,637200
2008-11-02,22,3.6,0,26,12,189.77,1.31,0.66,637200
2008-11-03,22,3.97,2.6,26,12,189.77,1.31,0.66,637200
2008-11-04,22,4.14,0,26,12,189.77,1.31,0.66,637200
2008-11-05,22,4.55,0,26,12,189.77,1.31,0.66,637200
2008-11-06,22,4.55,0,26,12,189.77,1.31,0.66,637200
2008-11-07,22,3.21,5,26,12,189.77,1.31,0.66,637200
2008-11-08,22,3.73,1,26,12,189.77,1.31,0.66,637200
2008-11-09,22,5.01,0,26,12,189.77,1.31,0.66,637200
2008-11-10,22,4.55,17.3,26,12,189.77,1.31,0.66,637200
2008-11-11,22,4.31,47.2,26,12,189.77,1.31,0.66,637200
2008-11-12,22,3.8,14,26,12,189.77,1.31,0.66,637200
2008-11-13,22,3.64,1,26,12,189.77,1.31,0.66,637200
2008-11-14,22,3.95,0,26,12,189.77,1.31,0.66,637200
2008-11-15,22,4.1,0,26,12,189.77,1.31,0.66,637200
2008-11-16,22,4.31,0,26,12,189.77,1.31,0.66,637200
2008-11-17,22,3.8,0,26,12,189.77,1.31,0.66,637200
2008-11-18,22,4.31,0,26,12,189.77,1.31,0.66,637200
2008-11-19,22,4.31,0,26,12,189.77,1.31,0.66,637200
2008-11-20,22,3.8,0,26,12,189.77,1.31,0.66,637200
2008-11-21,22,4.07,0,26,12,189.77,1.31,0.66,637200
2008-11-22,22,3.8,4.8,26,12,189.77,1.31,0.66,637200
2008-11-23,22,4.12,5.8,26,12,189.77,1.31,0.66,637200
2008-11-24,22,3.48,0,26,12,189.77,1.31,0.66,637200
2008-11-25,22,4.14,0,26,12,189.77,1.31,0.66,637200
2008-11-26,22,4.71,0,26,12,189.77,1.31,0.66,637200
2008-11-27,22,4.31,0,26,12,189.77,1.31,0.66,637200
2008-11-28,22,2.43,0,26,12,189.77,1.31,0.66,637200
2008-11-29,22,3.57,0,26,12,189.77,1.31,0.66,637200
2008-11-30,22,3.87,0,26,12,189.77,1.31,0.66,637200
2008-12-01,22,4.71,0,26,12,189.77,1.31,0.66,637200
2008-12-02,22,4.85,0,26,12,189.77,1.31,0.66,637200
2008-12-03,22,4.14,1.5,26,12,189.77,1.31,0.66,637200
2008-12-04,22,3.17,0,26,12,189.77,1.31,0.66,637200
2008-12-05,22,3.35,0,26,12,189.77,1.31,0.66,637200
2008-12-06,22,3.51,0,26,12,189.77,1.31,0.66,637200
2008-12-07,22,3.57,0,26,12,189.77,1.31,0.66,637200
2008-12-08,22,4.55,0,26,12,189.77,1.31,0.66,637200
2008-12-09,22,5.12,0,26,12,189.77,1.31,0.66,637200
2008-12-10,22,5.25,0,26,12,189.77,1.31,0.66,637200
2008-12-11,22,3.32,27,26,12,189.77,1.31,0.66,637200
2008-12-12,22,3.11,32.4,26,12,189.77,1.31,0.66,637200
2008-12-13,22,4.71,0,26,12,189.77,1.31,0.66,637200
2008-12-14,22,3.48,0,26,12,189.77,1.31,0.66,637200
2008-12-15,22,4.55,0,26,12,189.77,1.31,0.66,637200
2008-12-16,22,4.07,5,26,12,189.77,1.31,0.66,637200
2008-12-17,22,3.02,15.4,26,12,189.77,1.31,0.66,637200
2008-12-18,22,3.97,0,26,12,189.77,1.31,0.66,637200
2008-12-19,22,4.14,0,26,12,189.77,1.31,0.66,637200
2008-12-20,22,4.24,0,26,12,189.77,1.31,0.66,637200
2008-12-21,22,4.07,0,26,12,189.77,1.31,0.66,637200
2008-12-22,22,4.55,12.7,26,12,189.77,1.31,0.66,637200
2008-12-23,22,4.31,0,26,12,189.77,1.31,0.66,637200
2008-12-24,22,4.71,0,26,12,189.77,1.31,0.66,637200
2008-12-25,22,3.67,41,26,12,189.77,1.31,0.66,637200
2008-12-26,22,3.87,0,26,12,189.77,1.31,0.66,637200
2008-12-27,22,4,0,26,12,189.77,1.31,0.66,637200
2008-12-28,22,4.21,0,26,12,189.77,1.31,0.66,637200
2008-12-29,22,4.55,0,26,12,189.77,1.31,0.66,637200
2008-12-30,22,4.71,14.8,26,12,189.77,1.31,0.66,637200
2008-12-31,22,4.68,0,26,12,189.77,1.31,0.66,637200
2009-01-01,22,4.71,0,26,12,189.77,1.31,0.66,637200
2009-01-02,22,3.83,0,26,12,189.77,1.31,0.66,637200
2009-01-03,22,3.57,15,26,12,189.77,1.31,0.66,637200
2009-01-04,22,4.96,13,26,12,189.77,1.31,0.66,637200
2009-01-05,22,3.8,92.2,26,12,189.77,1.31,0.66,637200
2009-01-06,22,3.64,0,26,12,189.77,1.31,0.66,637200
2009-01-07,22,3.64,0,26,12,189.77,1.31,0.66,637200
2009-01-08,22,4.31,0,26,12,189.77,1.31,0.66,637200
2009-01-09,22,4.55,0,26,12,189.77,1.31,0.66,637200
2009-01-10,22,4.31,0,26,12,189.77,1.31,0.66,637200
2009-01-11,22,4.99,54,26,12,189.77,1.31,0.66,637200
2009-01-12,22,4.99,4,26,12,189.77,1.31,0.66,637200
2009-01-13,22,5.25,0,26,12,189.77,1.31,0.66,637200
2009-01-14,22,5.12,0,26,12,189.77,1.31,0.66,637200
2009-01-15,22,3.64,19.6,26,12,189.77,1.31,0.66,637200
2009-01-16,22,3.6,0.6,26,12,189.77,1.31,0.66,637200
2009-01-17,22,3.29,4,26,12,189.77,1.31,0.66,637200
2009-01-18,22,4.07,11,26,12,189.77,1.31,0.66,637200
2009-01-19,22,3.97,39.6,26,12,189.77,1.31,0.66,637200
2009-01-20,22,4.14,9,26,12,189.77,1.31,0.66,637200
2009-01-21,22,3.64,8.2,26,12,189.77,1.31,0.66,637200
2009-01-22,22,3.64,0,26,12,189.77,1.31,0.66,637200
2009-01-23,22,3.14,0,26,12,189.77,1.31,0.66,637200
2009-01-24,22,3.05,0,26,12,189.77,1.31,0.66,637200
2009-01-25,22,3.54,0,26,12,189.77,1.31,0.66,637200
2009-01-26,22,3.02,35,26,12,189.77,1.31,0.66,637200
2009-01-27,22,3.02,15.8,26,12,189.77,1.31,0.66,637200
2009-01-28,22,3.17,24,26,12,189.77,1.31,0.66,637200
2009-01-29,22,3.32,49.8,26,12,189.77,1.31,0.66,637200
2009-01-30,22,3.57,11.6,26,12,189.77,1.31,0.66,637200
2009-01-31,22,3.97,14.6,26,12,189.77,1.31,0.66,637200
2009-02-01,22,4.71,0,26,12,189.77,1.31,0.66,637200
2009-02-02,22,3.8,5.8,26,12,189.77,1.31,0.66,637200
2009-02-03,22,3.97,0.6,26,12,189.77,1.31,0.66,637200
2009-02-04,22,5.37,0,26,12,189.77,1.31,0.66,637200
2009-02-05,22,3.64,8.2,26,12,189.77,1.31,0.66,637200
2009-02-06,22,4.1,0,26,12,189.77,1.31,0.66,637200
2009-02-07,22,4.49,11,26,12,189.77,1.31,0.66,637200
2009-02-08,22,4.85,7,26,12,189.77,1.31,0.66,637200
2009-02-09,22,4.71,8.2,26,12,189.77,1.31,0.66,637200
2009-02-10,22,4.55,3.2,26,12,189.77,1.31,0.66,637200
2009-02-11,22,4.55,0,26,12,189.77,1.31,0.66,637200
2009-02-12,22,4.31,5.8,26,12,189.77,1.31,0.66,637200
2009-02-13,22,2.73,53.2,26,12,189.77,1.31,0.66,637200
2009-02-14,22,3.08,0,26,12,189.77,1.31,0.66,637200
2009-02-15,22,3.64,0,26,12,189.77,1.31,0.66,637200
2009-02-16,22,2.87,38,26,12,189.77,1.31,0.66,637200
2009-02-17,22,4.14,14.3,26,12,189.77,1.31,0.66,637200
2009-02-18,22,4.55,0,26,12,189.77,1.31,0.66,637200
2009-02-19,22,4.71,0,26,12,189.77,1.31,0.66,637200
2009-02-20,22,4.94,1,26,12,189.77,1.31,0.66,637200
2009-02-21,22,5.25,0,26,12,189.77,1.31,0.66,637200
2009-02-22,22,5.25,0,26,12,189.77,1.31,0.66,637200
2009-02-23,22,5.1,0,26,12,189.77,1.31,0.66,637200
2009-02-24,22,5.1,0,26,12,189.77,1.31,0.66,637200
2009-02-25,22,4.14,14.8,26,12,189.77,1.31,0.66,637200
2009-02-26,22,3.54,2.6,26,12,189.77,1.31,0.66,637200
2009-02-27,22,4.55,0,26,12,189.77,1.31,0.66,637200
2009-02-28,22,4.74,0,26,12,189.77,1.31,0.66,637200
2009-03-01,22,4.85,0,26,12,189.77,1.31,0.66,637200
2009-03-02,22,5.25,0,26,12,189.77,1.31,0.66,637200
2009-03-03,22,5.12,0,26,12,189.77,1.31,0.66,637200
2009-03-04,22,5.25,0,26,12,189.77,1.31,0.66,637200
2009-03-05,22,5.12,0,26,12,189.77,1.31,0.66,637200
2009-03-06,22,5.2,0,26,12,189.77,1.31,0.66,637200
2009-03-07,22,5.15,0,26,12,189.77,1.31,0.66,637200
2009-03-08,22,5.39,0,26,12,189.77,1.31,0.66,637200
2009-03-09,22,4.31,8.4,26,12,189.77,1.31,0.66,637200
2009-03-10,22,4.71,2.8,26,12,189.77,1.31,0.66,637200
2009-03-11,22,3.97,6.4,26,12,189.77,1.31,0.66,637200
2009-03-12,22,4.14,13.4,26,12,189.77,1.31,0.66,637200
2009-03-13,22,4.31,18.8,26,12,189.77,1.31,0.66,637200
2009-03-14,22,4.52,0,26,12,189.77,1.31,0.66,637200
2009-03-15,22,4.24,0,26,12,189.77,1.31,0.66,637200
2009-03-16,22,4.85,15.5,26,12,189.77,1.31,0.66,637200
2009-03-17,22,4.31,0,26,12,189.77,1.31,0.66,637200
2009-03-18,22,4.31,0.6,26,12,189.77,1.31,0.66,637200
2009-03-19,22,4.71,0,26,12,189.77,1.31,0.66,637200
2009-03-20,22,3.48,0,26,12,189.77,1.31,0.66,637200
2009-03-21,22,3.73,0,26,12,189.77,1.31,0.66,637200
2009-03-22,22,3.83,0,26,12,189.77,1.31,0.66,637200
2009-03-23,22,4.71,0,26,12,189.77,1.31,0.66,637200
2009-03-24,22,4.31,0,26,12,189.77,1.31,0.66,637200
2009-03-25,22,3.97,0,26,12,189.77,1.31,0.66,637200
2009-03-26,22,4.14,0,26,12,189.77,1.31,0.66,637200
2009-03-27,22,4.24,0,26,12,189.77,1.31,0.66,637200
2009-03-28,22,4.28,0,26,12,189.77,1.31,0.66,637200
2009-03-29,22,4.74,0,26,12,189.77,1.31,0.66,637200
2009-03-30,22,4.71,5,26,12,189.77,1.31,0.66,637200
2009-03-31,22,4.99,0,26,12,189.77,1.31,0.66,637200
2009-04-01,22,4.71,0,26,12,189.77,1.31,0.66,637200
2009-04-02,22,4.31,0,26,12,189.77,1.31,0.66,637200
2009-04-03,22,3.73,0,26,12,189.77,1.31,0.66,637200
2009-04-04,22,4.46,0,26,12,189.77,1.31,0.66,637200
2009-04-05,22,4.61,0,26,12,189.77,1.31,0.66,637200
2009-04-06,22,4.71,0,26,12,189.77,1.31,0.66,637200
2009-04-07,22,4.71,0,26,12,189.77,1.31,0.66,637200
2009-04-08,22,4.55,0.5,26,12,189.77,1.31,0.66,637200
2009-04-09,22,3.51,0,26,12,189.77,1.31,0.66,637200
2009-04-10,22,3.57,0,26,12,189.77,1.31,0.66,637200
2009-04-11,22,3.41,0,26,12,189.77,1.31,0.66,637200
2009-04-12,22,3.41,0,26,12,189.77,1.31,0.66,637200
2009-04-13,22,4.14,0,26,12,189.77,1.31,0.66,637200
2009-04-14,22,3.97,4.7,26,12,189.77,1.31,0.66,637200
2009-04-15,22,3.97,0,26,12,189.77,1.31,0.66,637200
2009-04-16,22,3.64,0,26,12,189.77,1.31,0.66,637200
2009-04-17,22,2.68,0,26,12,189.77,1.31,0.66,637200
2009-04-18,22,2.65,0,26,12,189.77,1.31,0.66,637200
2009-04-19,22,3.08,0,26,12,189.77,1.31,0.66,637200
2009-04-20,22,3.08,0,26,12,189.77,1.31,0.66,637200
2009-04-21,22,3.41,0,26,12,189.77,1.31,0.66,637200
2009-04-22,22,3.48,0,26,12,189.77,1.31,0.66,637200
2009-04-23,22,2.82,0,26,12,189.77,1.31,0.66,637200
2009-04-24,22,2.76,0,26,12,189.77,1.31,0.66,637200
2009-04-25,22,2.68,0,26,12,189.77,1.31,0.66,637200
2009-04-26,22,2.59,0,26,12,189.77,1.31,0.66,637200
2009-04-27,22,3.6,0,26,12,189.77,1.31,0.66,637200
2009-04-28,22,3.97,0,26,12,189.77,1.31,0.66,637200
2009-04-29,22,4.14,0,26,12,189.77,1.31,0.66,637200
2009-04-30,22,3.05,0,26,12,189.77,1.31,0.66,637200
2009-05-01,22,2.43,0,26,12,189.77,1.31,0.66,637200
2009-05-02,22,2.36,0,26,12,189.77,1.31,0.66,637200
2009-05-03,22,3.48,0,26,12,189.77,1.31,0.66,637200
2009-05-04,22,2.21,1.7,26,12,189.77,1.31,0.66,637200
2009-05-05,22,2.73,19,26,12,189.77,1.31,0.66,637200
2009-05-06,22,3.02,0,26,12,189.77,1.31,0.66,637200
2009-05-07,22,3.17,0,26,12,189.77,1.31,0.66,637200
2009-05-08,22,3.23,0,26,12,189.77,1.31,0.66,637200
2009-05-09,22,2.68,0,26,12,189.77,1.31,0.66,637200
2009-05-10,22,3.7,0,26,12,189.77,1.31,0.66,637200
2009-05-11,22,4.14,4.5,26,12,189.77,1.31,0.66,637200
2009-05-12,22,4.14,0,26,12,189.77,1.31,0.66,637200
2009-05-13,22,4.14,0,26,12,189.77,1.31,0.66,637200
2009-05-14,22,3.8,0,26,12,189.77,1.31,0.66,637200
2009-05-15,22,2.73,15,26,12,189.77,1.31,0.66,637200
2009-05-16,22,1.45,0,26,12,189.77,1.31,0.66,637200
2009-05-17,22,2.33,0,26,12,189.77,1.31,0.66,637200
2009-05-18,22,3.17,0,26,12,189.77,1.31,0.66,637200
2009-05-19,22,3.64,0,26,12,189.77,1.31,0.66,637200
2009-05-20,22,3.32,0,26,12,189.77,1.31,0.66,637200
2009-05-21,22,3.17,0,26,12,189.77,1.31,0.66,637200
2009-05-22,22,2.57,0,26,12,189.77,1.31,0.66,637200
2009-05-23,22,2.03,0,26,12,189.77,1.31,0.66,637200
2009-05-24,22,2.28,0,26,12,189.77,1.31,0.66,637200
2009-05-25,22,2.99,0,26,12,189.77,1.31,0.66,637200
2009-05-26,22,3.64,0.5,26,12,189.77,1.31,0.66,637200
2009-05-27,22,2.87,0,26,12,189.77,1.31,0.66,637200
2009-05-28,22,3.48,0,26,12,189.77,1.31,0.66,637200
2009-05-29,22,2.93,0,26,12,189.77,1.31,0.66,637200
2009-05-30,22,2.54,0,26,12,189.77,1.31,0.66,637200
2009-05-31,22,2.84,0,26,12,189.77,1.31,0.66,637200
2009-06-01,22,1.15,1.3,26,12,189.77,1.31,0.66,637200
2009-06-02,22,1.33,0,26,12,189.77,1.31,0.66,637200
2009-06-03,22,1.43,0,26,12,189.77,1.31,0.66,637200
2009-06-04,22,1.53,0,26,12,189.77,1.31,0.66,637200
2009-06-05,22,1.39,0,26,12,189.77,1.31,0.66,637200
2009-06-06,22,2.01,0,26,12,189.77,1.31,0.66,637200
2009-06-07,22,2.59,0,26,12,189.77,1.31,0.66,637200
2009-06-08,22,1.53,0,26,12,189.77,1.31,0.66,637200
2009-06-09,22,2.73,0,26,12,189.77,1.31,0.66,637200
2009-06-10,22,1.96,0,26,12,189.77,1.31,0.66,637200
2009-06-11,22,2.33,0,26,12,189.77,1.31,0.66,637200
2009-06-12,22,2.31,28.8,26,12,189.77,1.31,0.66,637200
2009-06-13,22,1.43,0,26,12,189.77,1.31,0.66,637200
2009-06-14,22,2.31,0,26,12,189.77,1.31,0.66,637200
2009-06-15,22,2.33,0,26,12,189.77,1.31,0.66,637200
2009-06-16,22,1.74,2,26,12,189.77,1.31,0.66,637200
2009-06-17,22,2.33,0,26,12,189.77,1.31,0.66,637200
2009-06-18,22,1.96,0,26,12,189.77,1.31,0.66,637200
2009-06-19,22,1.74,0,26,12,189.77,1.31,0.66,637200
2009-06-20,22,1.83,0,26,12,189.77,1.31,0.66,637200
2009-06-21,22,2.13,0,26,12,189.77,1.31,0.66,637200
2009-06-22,22,2.73,0,26,12,189.77,1.31,0.66,637200
2009-06-23,22,2.46,0,26,12,189.77,1.31,0.66,637200
2009-06-24,22,2.33,0.6,26,12,189.77,1.31,0.66,637200
2009-06-25,22,2.21,3,26,12,189.77,1.31,0.66,637200
2009-06-26,22,1.63,6.1,26,12,189.77,1.31,0.66,637200
2009-06-27,22,1.47,0,26,12,189.77,1.31,0.66,637200
2009-06-28,22,1.33,15,26,12,189.77,1.31,0.66,637200
2009-06-29,22,2.46,0,26,12,189.77,1.31,0.66,637200
2009-06-30,22,2.73,0,26,12,189.77,1.31,0.66,637200
2009-07-01,22,3.02,0,26,12,189.77,1.31,0.66,637200
2009-07-02,22,2.08,0,26,12,189.77,1.31,0.66,637200
2009-07-03,22,1.76,1.6,26,12,189.77,1.31,0.66,637200
2009-07-04,22,1.74,0,26,12,189.77,1.31,0.66,637200
2009-07-05,22,2.38,0,26,12,189.77,1.31,0.66,637200
2009-07-06,22,3.02,0,26,12,189.77,1.31,0.66,637200
2009-07-07,22,3.02,0,26,12,189.77,1.31,0.66,637200
2009-07-08,22,3.02,0,26,12,189.77,1.31,0.66,637200
2009-07-09,22,3.02,0,26,12,189.77,1.31,0.66,637200
2009-07-10,22,1.83,0,26,12,189.77,1.31,0.66,637200
2009-07-11,22,1.35,1.8,26,12,189.77,1.31,0.66,637200
2009-07-12,22,1.24,11.1,26,12,189.77,1.31,0.66,637200
2009-07-13,22,1.96,18.2,26,12,189.77,1.31,0.66,637200
2009-07-14,22,2.33,0,26,12,189.77,1.31,0.66,637200
2009-07-15,22,1.85,0,26,12,189.77,1.31,0.66,637200
2009-07-16,22,2.46,0,26,12,189.77,1.31,0.66,637200
2009-07-17,22,2.94,0,26,12,189.77,1.31,0.66,637200
2009-07-18,22,2.87,0,26,12,189.77,1.31,0.66,637200
2009-07-19,22,3.02,0,26,12,189.77,1.31,0.66,637200
2009-07-20,22,2.08,0,26,12,189.77,1.31,0.66,637200
2009-07-21,22,2.87,0,26,12,189.77,1.31,0.66,637200
2009-07-22,22,3.17,0,26,12,189.77,1.31,0.66,637200
2009-07-23,22,2.73,0,26,12,189.77,1.31,0.66,637200
2009-07-24,22,1.54,19.4,26,12,189.77,1.31,0.66,637200
2009-07-25,22,1.72,10,26,12,189.77,1.31,0.66,637200
2009-07-26,22,1.94,1.6,26,12,189.77,1.31,0.66,637200
2009-07-27,22,2.46,2.5,26,12,189.77,1.31,0.66,637200
2009-07-28,22,3.48,0.8,26,12,189.77,1.31,0.66,637200
2009-07-29,22,3.17,2,26,12,189.77,1.31,0.66,637200
2009-07-30,22,3.17,0,26,12,189.77,1.31,0.66,637200
2009-07-31,22,2.26,0,26,12,189.77,1.31,0.66,637200
2009-08-01,22,2.11,0,26,12,189.77,1.31,0.66,637200
2009-08-02,22,2.59,0,26,12,189.77,1.31,0.66,637200
2009-08-03,22,2.59,0,26,12,189.77,1.31,0.66,637200
2009-08-04,22,2.59,0,26,12,189.77,1.31,0.66,637200
2009-08-05,22,3.17,0,26,12,189.77,1.31,0.66,637200
2009-08-06,22,3.64,0,26,12,189.77,1.31,0.66,637200
2009-08-07,22,2.96,0,26,12,189.77,1.31,0.66,637200
2009-08-08,22,2.23,0,26,12,189.77,1.31,0.66,637200
2009-08-09,22,3.26,0,26,12,189.77,1.31,0.66,637200
2009-08-10,22,1.85,0,26,12,189.77,1.31,0.66,637200
2009-08-11,22,1.96,0,26,12,189.77,1.31,0.66,637200
2009-08-12,22,2.73,0,26,12,189.77,1.31,0.66,637200
2009-08-13,22,3.17,0,26,12,189.77,1.31,0.66,637200
2009-08-14,22,2.62,0,26,12,189.77,1.31,0.66,637200
2009-08-15,22,2.31,0,26,12,189.77,1.31,0.66,637200
2009-08-16,22,3.48,0,26,12,189.77,1.31,0.66,637200
2009-08-17,22,2.86,0,26,12,189.77,1.31,0.66,637200
2009-08-18,22,3.24,0.8,26,12,189.77,1.31,0.66,637200
2009-08-19,22,1.96,48.5,26,12,189.77,1.31,0.66,637200
2009-08-20,22,2.21,34,26,12,189.77,1.31,0.66,637200
2009-08-21,22,2.08,9,26,12,189.77,1.31,0.66,637200
2009-08-22,22,1.33,0,26,12,189.77,1.31,0.66,637200
2009-08-23,22,1.96,0,26,12,189.77,1.31,0.66,637200
2009-08-24,22,1.74,9.8,26,12,189.77,1.31,0.66,637200
2009-08-25,22,2.21,14.3,26,12,189.77,1.31,0.66,637200
2009-08-26,22,3.02,0,26,12,189.77,1.31,0.66,637200
2009-08-27,22,3.02,0,26,12,189.77,1.31,0.66,637200
2009-08-28,22,2.46,0,26,12,189.77,1.31,0.66,637200
2009-08-29,22,2.46,0,26,12,189.77,1.31,0.66,637200
2009-08-30,22,3.64,0,26,12,189.77,1.31,0.66,637200
2009-08-31,22,3.8,0,26,12,189.77,1.31,0.66,637200
2009-09-01,22,3.97,0,26,12,189.77,1.31,0.66,637200
2009-09-02,22,4.14,0,26,12,189.77,1.31,0.66,637200
2009-09-03,22,4.31,0,26,12,189.77,1.31,0.66,637200
2009-09-04,22,4.31,7,26,12,189.77,1.31,0.66,637200
2009-09-05,22,2.21,10,26,12,189.77,1.31,0.66,637200
2009-09-06,22,1.96,8,26,12,189.77,1.31,0.66,637200
2009-09-07,22,2.87,0,26,12,189.77,1.31,0.66,637200
2009-09-08,22,3.8,11.2,26,12,189.77,1.31,0.66,637200
2009-09-09,22,3.8,22,26,12,189.77,1.31,0.66,637200
2009-09-10,22,2.73,11.4,26,12,189.77,1.31,0.66,637200
2009-09-11,22,3.32,0,26,12,189.77,1.31,0.66,637200
2009-09-12,22,3.09,0,26,12,189.77,1.31,0.66,637200
2009-09-13,22,3.02,0,26,12,189.77,1.31,0.66,637200
2009-09-14,22,3.38,0,26,12,189.77,1.31,0.66,637200
2009-09-15,22,3.11,0,26,12,189.77,1.31,0.66,637200
2009-09-16,22,3.05,0,26,12,189.77,1.31,0.66,637200
2009-09-17,22,3.08,0,26,12,189.77,1.31,0.66,637200
2009-09-18,22,3.14,0,26,12,189.77,1.31,0.66,637200
2009-09-19,22,3.23,10,26,12,189.77,1.31,0.66,637200
2009-09-20,22,2.59,6,26,12,189.77,1.31,0.66,637200
2009-09-21,22,2.33,0,26,12,189.77,1.31,0.66,637200
2009-09-22,22,2.08,5,26,12,189.77,1.31,0.66,637200
2009-09-23,22,2.43,0,26,12,189.77,1.31,0.66,637200
2009-09-24,22,2.18,28,26,12,189.77,1.31,0.66,637200
2009-09-25,22,2.79,0,26,12,189.77,1.31,0.66,637200
2009-09-26,22,2.93,0,26,12,189.77,1.31,0.66,637200
2009-09-27,22,3.88,0,26,12,189.77,1.31,0.66,637200
2009-09-28,22,4.14,0,26,12,189.77,1.31,0.66,637200
2009-09-29,22,3.48,5.7,26,12,189.77,1.31,0.66,637200
2009-09-30,22,2.65,0,26,12,189.77,1.31,0.66,637200
2009-10-01,22,3.51,0,26,12,189.77,1.31,0.66,637200
2009-10-02,22,3.48,0,26,12,189.77,1.31,0.66,637200
2009-10-03,22,4.07,0,26,12,189.77,1.31,0.66,637200
2009-10-04,22,3.9,0,26,12,189.77,1.31,0.66,637200
2009-10-05,22,4.31,0,26,12,189.77,1.31,0.66,637200
2009-10-06,22,4.31,5,26,12,189.77,1.31,0.66,637200
2009-10-07,22,3.48,0,26,12,189.77,1.31,0.66,637200
2009-10-08,22,4.71,0.2,26,12,189.77,1.31,0.66,637200
2009-10-09,22,1.96,0,26,12,189.77,1.31,0.66,637200
2009-10-10,22,2.38,0,26,12,189.77,1.31,0.66,637200
2009-10-11,22,3.64,0,26,12,189.77,1.31,0.66,637200
2009-10-12,22,3.64,0,26,12,189.77,1.31,0.66,637200
2009-10-13,22,2.73,22.3,26,12,189.77,1.31,0.66,637200
2009-10-14,22,4.14,0,26,12,189.77,1.31,0.66,637200
2009-10-15,22,2.16,13.2,26,12,189.77,1.31,0.66,637200
2009-10-16,22,2.33,35,26,12,189.77,1.31,0.66,637200
2009-10-17,22,3.03,0,26,12,189.77,1.31,0.66,637200
2009-10-18,22,3.54,10,26,12,189.77,1.31,0.66,637200
2009-10-19,22,3.8,0,26,12,189.77,1.31,0.66,637200
2009-10-20,22,4.71,13,26,12,189.77,1.31,0.66,637200
2009-10-21,22,3.48,0,26,12,189.77,1.31,0.66,637200
2009-10-22,22,3.64,17.2,26,12,189.77,1.31,0.66,637200
2009-10-23,22,3.48,0.3,26,12,189.77,1.31,0.66,637200
2009-10-24,22,3.11,0,26,12,189.77,1.31,0.66,637200
2009-10-25,22,3.48,10,26,12,189.77,1.31,0.66,637200
2009-10-26,22,3.9,0,26,12,189.77,1.31,0.66,637200
2009-10-27,22,3.32,6,26,12,189.77,1.31,0.66,637200
2009-10-28,22,3.32,0,26,12,189.77,1.31,0.66,637200
2009-10-29,22,3.64,0,26,12,189.77,1.31,0.66,637200
2009-10-30,22,3.97,0,26,12,189.77,1.31,0.66,637200
2009-10-31,22,4.1,0,26,12,189.77,1.31,0.66,637200
2009-11-01,22,4.31,0,26,12,189.77,1.31,0.66,637200
2009-11-02,22,4.64,0,26,12,189.77,1.31,0.66,637200
2009-11-03,22,4.55,0,26,12,189.77,1.31,0.66,637200
2009-11-04,22,4.14,0,26,12,189.77,1.31,0.66,637200
2009-11-05,22,4.14,0,26,12,189.77,1.31,0.66,637200
2009-11-06,22,3.77,4,26,12,189.77,1.31,0.66,637200
2009-11-07,22,3.64,3,26,12,189.77,1.31,0.66,637200
2009-11-08,22,3.54,5,26,12,189.77,1.31,0.66,637200
